# EXAFS scan at P64 beamline
# Scan time - 300.70 s
# Scan mode - continuous
# 
# 1 - Monochromator position, eV
# 2 - mu transmition sample
# 3 - mu transmition reference
# 4 - mu fluorescence
# 5 - Undulator position, eV
# 6 - i_0
# 7 - i_1
# 8 - i_2
# 9 - i_pips
# 10 - timestamp, s
# 
8.779244835401439559e+03 2.852363668724645862e+00 -2.110852781715675697e+00 2.358155229035826563e-03 8.886668945312500000e+03 2.883609999999999854e+04 1.664066666666666606e+03 1.373733333333333394e+04 6.800000000000000000e+01 1.521558322329499006e+09
8.779530155772847138e+03 2.851036683021443974e+00 -2.097276459919089397e+00 2.362185577467528375e-03 8.886668945312500000e+03 2.878690000000000146e+04 1.663433333333333394e+03 1.354693333333333248e+04 6.800000000000000000e+01 1.521558322401973009e+09
8.779805859567197331e+03 2.850985856997110268e+00 -2.145731914220420755e+00 2.339103504183440586e-03 8.886668945312500000e+03 2.907096666666666715e+04 1.679933333333333394e+03 1.436056666666666752e+04 6.800000000000000000e+01 1.521558322467547894e+09
8.780095663672644150e+03 2.850093802986731539e+00 -2.116106087027368243e+00 2.363940178407955648e-03 8.886668945312500000e+03 2.876553333333333285e+04 1.663766666666666652e+03 1.380720000000000073e+04 6.800000000000000000e+01 1.521558322541583061e+09
8.780352871575327299e+03 2.850269970079504667e+00 -2.175280823930015650e+00 2.336004470471300404e-03 8.886668945312500000e+03 2.910953333333333285e+04 1.683366666666666561e+03 1.482146666666666715e+04 6.800000000000000000e+01 1.521558322610575914e+09
8.780652348754070772e+03 2.849441286840474152e+00 -2.152737137272082268e+00 2.369423289340266432e-03 8.887984375000000000e+03 2.869896666666666715e+04 1.661000000000000000e+03 1.429853333333333285e+04 6.800000000000000000e+01 1.521558322689599991e+09
8.780987431594630834e+03 2.849183250140360002e+00 -2.168028282947378926e+00 2.358768722726736766e-03 8.887984375000000000e+03 2.882859999999999854e+04 1.668933333333333394e+03 1.458820000000000073e+04 6.800000000000000000e+01 1.521558322765557051e+09
8.781281020765700305e+03 2.849084658485449673e+00 -2.185047883749267061e+00 2.358436033203079821e-03 8.887984375000000000e+03 2.883266666666666788e+04 1.669333333333333258e+03 1.484216666666666606e+04 6.800000000000000000e+01 1.521558322836613894e+09
8.781549419962324464e+03 2.848478029646983156e+00 -2.172588717954535564e+00 2.353475933978077875e-03 8.887984375000000000e+03 2.889343333333333430e+04 1.673866666666666561e+03 1.469820000000000073e+04 6.800000000000000000e+01 1.521558322899683952e+09
8.781805230046771612e+03 2.848456231822088736e+00 -2.198546691715622448e+00 2.357141619148309108e-03 8.889299804687500000e+03 2.884850000000000000e+04 1.671299999999999955e+03 1.506160000000000036e+04 6.800000000000000000e+01 1.521558322968579054e+09
8.782076627472424661e+03 2.847832926368893514e+00 -2.177088348618396285e+00 2.355369896987204951e-03 8.889299804687500000e+03 2.887020000000000073e+04 1.673599999999999909e+03 1.476213333333333321e+04 6.800000000000000000e+01 1.521558323036577940e+09
8.782363615128271704e+03 2.848222919841845169e+00 -2.213588551046032027e+00 2.343529217146362535e-03 8.889299804687500000e+03 2.901606666666666570e+04 1.681400000000000091e+03 1.538226666666666642e+04 6.800000000000000000e+01 1.521558323107587099e+09
8.782637271990093723e+03 2.846998929223693686e+00 -2.169017122419621746e+00 2.367520405356631202e-03 8.889299804687500000e+03 2.872203333333333285e+04 1.666400000000000091e+03 1.458046666666666715e+04 6.800000000000000000e+01 1.521558323174595118e+09
8.782910204219862862e+03 2.847157826633358813e+00 -2.210115134977033158e+00 2.350780193985459871e-03 8.890617187500000000e+03 2.892656666666666570e+04 1.678000000000000000e+03 1.529793333333333248e+04 6.800000000000000000e+01 1.521558323238750935e+09
8.783136424494834500e+03 2.846653897421355772e+00 -2.174082516637294127e+00 2.354771760284234735e-03 8.890617187500000000e+03 2.887753333333333285e+04 1.676000000000000000e+03 1.473893333333333248e+04 6.800000000000000000e+01 1.521558323298604965e+09
